,node_id,y,x,street_count,highway,ref,geometry,degree,nearby_amenity,place_name
653,6783651566,10.7671715,106.6996863,3,traffic_signals,,POINT (106.6996863 10.7671715),5,Sacombank,Nguyễn Công Trứ
654,6786731979,10.7584101,106.6868902,4,,,POINT (106.6868902 10.7584101),6,Sở Công An TP.HCM,Trần Hưng Đạo
655,6786731981,10.758494,106.6870898,3,,,POINT (106.6870898 10.758494),4,Sở Công An TP.HCM,
656,6786738904,10.7734805,106.6895757,3,crossing,,POINT (106.6895757 10.7734805),3,,Cách Mạng Tháng 8
657,6786738905,10.773391,106.6892687,3,,,POINT (106.6892687 10.773391),3,,Nguyễn Thị Minh Khai
658,6786749263,10.7610293,106.6891913,4,crossing,,POINT (106.6891913 10.7610293),6,Trường Tiểu học Trần Hưng Đạo,Trần Hưng Đạo
659,6786749265,10.7602646,106.6887631,1,,,POINT (106.6887631 10.7602646),2,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh,
660,6786749269,10.7603245,106.6886896,4,,,POINT (106.6886896 10.7603245),6,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh
661,6786749270,10.7603778,106.6886235,4,,,POINT (106.6886235 10.7603778),6,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh,Trần Hưng Đạo
662,6786749271,10.7604197,106.6885729,1,,,POINT (106.6885729 10.7604197),2,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh,tổng cty Samco
663,6786761730,10.762757,106.6922534,3,,,POINT (106.6922534 10.762757),6,Ni Viện Pháp Hoa,Cô Bắc
664,6786761731,10.7631514,106.6919339,1,,,POINT (106.6919339 10.7631514),2,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,
665,6788469897,10.763718,106.6916851,4,,,POINT (106.6916851 10.763718),6,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,Trần Hưng Đạo
666,6788576898,10.7657397,106.6935474,1,,,POINT (106.6935474 10.7657397),2,,Bệnh viện Quận 1 (cơ sở 2)
667,6788662350,10.7692748,106.696439,4,,,POINT (106.696439 10.7692748),6,Cà Phê Fanny,Yersin
668,6788662351,10.7693449,106.6964047,3,,,POINT (106.6964047 10.7693449),4,Cà Phê Fanny,Bánh Mì Xanh – Trần Hưng Đạo
669,6789091028,10.7672408,106.7012544,3,crossing,,POINT (106.7012544 10.7672408),4,Saigon Bank,Phó Đức Chính
670,6789154062,10.7675198,106.6972415,3,crossing,,POINT (106.6972415 10.7675198),5,Công An Quận 1,Yersin
671,6789154063,10.7676168,106.6969333,3,,,POINT (106.6969333 10.7676168),5,Công An Quận 1,Đường Trịnh Văn Cấn
672,6789155349,10.7650876,106.6997627,3,,,POINT (106.6997627 10.7650876),3,Cà Phê Betta Fish,Đường Võ Văn Kiệt
673,6789155351,10.7654683,106.7000379,4,traffic_signals,,POINT (106.7000379 10.7654683),6,Cà Phê Betta Fish,Cà Phê Betta Fish
674,6789193621,10.7688126,106.70062,3,,,POINT (106.70062 10.7688126),6,Trường Tiểu học Khai Minh,
675,6789193622,10.7686444,106.7003997,3,,,POINT (106.7003997 10.7686444),6,Trường Tiểu học Khai Minh,
676,6789210645,10.7610695,106.689141,1,crossing,,POINT (106.689141 10.7610695),2,Trường Tiểu học Trần Hưng Đạo,
677,6789210646,10.7606195,106.6887463,1,,,POINT (106.6887463 10.7606195),2,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh,Trần Hưng Đạo
678,6789210647,10.7605779,106.6887966,3,,,POINT (106.6887966 10.7605779),4,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh,Trần Hưng Đạo
679,6789210648,10.7601747,106.6883596,1,,,POINT (106.6883596 10.7601747),2,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh,tổng cty Samco
680,6789210649,10.7601374,106.6884057,3,,,POINT (106.6884057 10.7601374),4,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh,Trần Hưng Đạo
681,6789210651,10.7599792,106.6881884,1,,,POINT (106.6881884 10.7599792),2,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh,tổng cty Samco
682,6789210654,10.7596915,106.6879361,1,,,POINT (106.6879361 10.7596915),2,,tổng cty Samco
683,6789210655,10.7596529,106.6879849,3,,,POINT (106.6879849 10.7596529),4,,Trần Hưng Đạo
684,6789210658,10.7593988,106.6877654,3,,,POINT (106.6877654 10.7593988),4,Sở Công An TP.HCM,Trần Hưng Đạo
685,6789210659,10.758804,106.6871588,1,,,POINT (106.6871588 10.758804),2,Sở Công An TP.HCM,
686,6789210660,10.7587663,106.6872059,3,,,POINT (106.6872059 10.7587663),4,Sở Công An TP.HCM,
687,6789210661,10.758583,106.6869626,1,,,POINT (106.6869626 10.758583),2,Sở Công An TP.HCM,Trần Hưng Đạo
688,6789210662,10.7585493,106.6870124,3,,,POINT (106.6870124 10.7585493),4,Sở Công An TP.HCM,Trần Hưng Đạo
689,6789210667,10.7575937,106.6863045,4,crossing,,POINT (106.6863045 10.7575937),6,Phổ Đình Uraetei Yakiniku,Trần Hưng Đạo
690,6789210668,10.7576559,106.6862324,4,crossing,,POINT (106.6862324 10.7576559),6,Si Cafe,Trần Hưng Đạo
691,6789258562,10.7633094,106.6911035,1,,,POINT (106.6911035 10.7633094),2,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,Cửa Hàng Di Động Viettel
692,6789258563,10.7632635,106.691159,3,,,POINT (106.691159 10.7632635),4,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh
693,6789319267,10.7635314,106.6912999,1,,,POINT (106.6912999 10.7635314),2,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,Cửa Hàng Di Động Viettel
694,6789319268,10.7634895,106.6913501,3,,,POINT (106.6913501 10.7634895),4,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh
695,6789319269,10.7626487,106.6905218,1,,,POINT (106.6905218 10.7626487),2,,
696,6789319270,10.7626044,106.6905789,3,,,POINT (106.6905789 10.7626044),4,,Trần Hưng Đạo
697,6789319271,10.7621777,106.6901131,1,,,POINT (106.6901131 10.7621777),2,,
698,6789319272,10.7621351,106.6901659,3,,,POINT (106.6901659 10.7621351),4,,Trần Hưng Đạo
699,6789323619,10.7654299,106.6929612,1,,,POINT (106.6929612 10.7654299),2,Tokyo Deli Tran Hung Dao,Xí Nghiệp Dược Phẩm 150
700,6789323620,10.7653933,106.6930139,3,,,POINT (106.6930139 10.7653933),4,,Trần Hưng Đạo
701,6789323622,10.7641037,106.6918017,1,,,POINT (106.6918017 10.7641037),2,Ngân Hàng Quân Đội MBbank - Trần Hưng Đạo,Cửa Hàng Di Động Viettel
702,6789323626,10.7642779,106.6920345,3,,,POINT (106.6920345 10.7642779),4,Ngân Hàng Quân Đội MBbank - Trần Hưng Đạo,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh
703,6789341863,10.7677327,106.694989,2,,,POINT (106.694989 10.7677327),3,Pho Hai thien,
704,6789341864,10.7672592,106.6945727,1,,,POINT (106.6945727 10.7672592),2,"Nhà Hát ""Hàng Không Mẫu Hạm""",Saigon Ink
705,6789341865,10.7672233,106.6946207,3,,,POINT (106.6946207 10.7672233),4,"Nhà Hát ""Hàng Không Mẫu Hạm""",Trần Hưng Đạo
706,6789341868,10.7666868,106.694066,1,,,POINT (106.694066 10.7666868),2,,Khách Sạn Sasa
707,6789341869,10.7666488,106.6941158,3,,,POINT (106.6941158 10.7666488),4,,Trần Hưng Đạo
708,6789341874,10.7657112,106.6932946,3,,,POINT (106.6932946 10.7657112),4,,Trần Hưng Đạo
709,6789341875,10.7655893,106.6931058,1,,,POINT (106.6931058 10.7655893),2,,Xí Nghiệp Dược Phẩm 150
710,6789341876,10.7655524,106.693154,3,,,POINT (106.693154 10.7655524),4,,Trần Hưng Đạo
711,6789351753,10.76902,106.696118,3,,,POINT (106.696118 10.76902),4,Trường THPT Ernst Thälmann,
712,6789351754,10.7689751,106.6961716,3,,,POINT (106.6961716 10.7689751),4,Trường THPT Ernst Thälmann,Trần Hưng Đạo
713,6789351756,10.7686342,106.6957775,3,,,POINT (106.6957775 10.7686342),4,Trường THPT Ernst Thälmann,Trường THPT Ernst Thälmann
714,6789351757,10.7685931,106.6958309,3,,,POINT (106.6958309 10.7685931),4,Trường THPT Ernst Thälmann,Trần Hưng Đạo
715,6789351758,10.7684104,106.69558,3,,,POINT (106.69558 10.7684104),4,Trường THPT Ernst Thälmann,Trường THPT Ernst Thälmann
716,6789351759,10.7683717,106.6956334,3,,,POINT (106.6956334 10.7683717),4,Trường THPT Ernst Thälmann,Trần Hưng Đạo
717,6789385215,10.7702607,106.6944283,4,,,POINT (106.6944283 10.7702607),4,,New World Hotel
718,6789409966,10.763025,106.6879276,2,traffic_signals,,POINT (106.6879276 10.763025),4,,Quán Bar SHI Lounge & Rooftop
719,6789409968,10.7628693,106.6875445,2,traffic_signals,,POINT (106.6875445 10.7628693),4,,Nguyễn Cư Trinh
720,6790542419,10.7665846,106.6885656,3,,,POINT (106.6885656 10.7665846),5,Hội người mù Thành Phố,Hội người mù Thành Phố
721,6790784936,10.7587399,106.6874094,1,,,POINT (106.6874094 10.7587399),2,Bưu Điện Việt Nam,Bưu Điện Việt Nam
722,6790784937,10.7587851,106.6873491,3,,,POINT (106.6873491 10.7587851),4,Bưu Điện Việt Nam,
723,6790789090,10.7687369,106.6896812,4,traffic_signals,,POINT (106.6896812 10.7687369),8,,Tôn Thất Tùng
724,6790929758,10.7664676,106.6940967,3,,,POINT (106.6940967 10.7664676),4,Hội thánh Tin lành - Chi hội Saigon,Trần Hưng Đạo
725,6791194856,10.7637506,106.6976556,3,,,POINT (106.6976556 10.7637506),3,,Đường Võ Văn Kiệt
726,6791194859,10.7639582,106.697669,3,,,POINT (106.697669 10.7639582),3,,
727,6791373961,10.7608853,106.6914095,1,,,POINT (106.6914095 10.7608853),2,Trường Đại học Mở TP.HCM,Hẻm 70 Trần Ðình Xu
728,6791373962,10.7607247,106.6912252,3,,,POINT (106.6912252 10.7607247),6,Trường Đại học Mở TP.HCM,
729,6791517918,10.7543733,106.6866851,3,,,POINT (106.6866851 10.7543733),2,,Đường Nguyễn Văn Cừ
730,6793960865,10.7723832,106.6908518,2,,,POINT (106.6908518 10.7723832),4,,Doi Coffee & Tea
731,6794061662,10.7539379,106.6870334,3,,,POINT (106.6870334 10.7539379),3,,Đường Võ Văn Kiệt
732,6794061669,10.7540538,106.6869403,3,,,POINT (106.6869403 10.7540538),3,,Võ Văn Kiệt
733,6794099473,10.7573855,106.6910126,3,,,POINT (106.6910126 10.7573855),3,Trường Tiểu học Chương Dương,Đường Võ Văn Kiệt
734,6794099479,10.7553373,106.6885257,3,,,POINT (106.6885257 10.7553373),3,Trường ĐH Công nghệ,Đường Võ Văn Kiệt
735,6794099997,10.7639188,106.6982203,3,,,POINT (106.6982203 10.7639188),3,,Đường Võ Văn Kiệt
736,6794100007,10.76404,106.6981028,3,,,POINT (106.6981028 10.76404),3,Chợ Cháy,Đường Võ Văn Kiệt
737,6794100013,10.761595,106.6963128,3,,,POINT (106.6963128 10.761595),3,,Đường Võ Văn Kiệt
738,6794100015,10.7597478,106.6944319,3,,,POINT (106.6944319 10.7597478),3,,Đường Võ Văn Kiệt
739,6794100016,10.7596373,106.6940796,3,,,POINT (106.6940796 10.7596373),3,,Đường Võ Văn Kiệt
740,6794100017,10.7596253,106.6940595,3,,,POINT (106.6940595 10.7596253),3,,Đường Võ Văn Kiệt
741,6794100018,10.7593703,106.6938054,3,,,POINT (106.6938054 10.7593703),3,,Đường Võ Văn Kiệt
742,6794100021,10.7587232,106.6928326,3,,,POINT (106.6928326 10.7587232),3,,Đường Võ Văn Kiệt
743,6794100022,10.7587094,106.6927169,3,,,POINT (106.6927169 10.7587094),3,,Đường Võ Văn Kiệt
744,6794274760,10.7554912,106.6886604,3,,,POINT (106.6886604 10.7554912),3,Trường ĐH Công nghệ,Đường Võ Văn Kiệt
745,6857806163,10.7845723,106.7092041,3,,,POINT (106.7092041 10.7845723),6,Trường Mầm non Hoa Lư,Riverview 7
746,6857806164,10.7839852,106.7098315,3,,,POINT (106.7098315 10.7839852),6,Trường Mầm non Hoa Lư,Riverview 7
747,6857806165,10.7849483,106.7095572,3,,,POINT (106.7095572 10.7849483),6,,Riverview 3
748,6857806166,10.784363,106.7101877,3,,,POINT (106.7101877 10.784363),6,Vinschool Golden River,Riverview 6
749,6857806167,10.7854498,106.7100282,3,,,POINT (106.7100282 10.7854498),6,Vinschool Golden River,Riverview 3
750,6857806168,10.7848702,106.7106658,3,,,POINT (106.7106658 10.7848702),6,Vinschool Golden River,Riverview 8
751,6857806169,10.7853111,106.7098979,3,,,POINT (106.7098979 10.7853111),6,Vinschool Golden River,Riverview 3
752,6857806170,10.784736,106.7105392,3,,,POINT (106.7105392 10.784736),6,Vinschool Golden River,Riverview 8
753,6857806171,10.7858279,106.7103834,3,,,POINT (106.7103834 10.7858279),6,Vinschool Golden River,Riverview 3
754,6857806172,10.7852455,106.7110196,3,,,POINT (106.7110196 10.7852455),6,Vinschool Golden River,Riverview 8
755,6858588485,10.7871528,106.704967,3,,,POINT (106.704967 10.7871528),3,,Toà Nhà Petrolimex
756,6858588487,10.7831604,106.7012045,4,traffic_signals,,POINT (106.7012045 10.7831604),6,,Đường Lê Duẩn
757,6858588489,10.7791384,106.6973782,4,,,POINT (106.6973782 10.7791384),6,,Pasteur
758,6858588491,10.7781953,106.6964878,3,crossing,,POINT (106.6964878 10.7781953),4,Café 30/4,Lê Duẩn
759,6858588498,10.7820025,106.7001223,3,,,POINT (106.7001223 10.7820025),4,ATM ACB,Đường Lê Duẩn
760,6858588499,10.7852326,106.703163,4,,,POINT (106.703163 10.7852326),4,Trường Đại học Khoa học xã hội và Nhân văn,Đường Lê Duẩn
761,6859935900,10.7789434,106.6999316,3,,,POINT (106.6999316 10.7789434),5,,Gióng
762,7033681317,10.7607282,106.6944682,1,,,POINT (106.6944682 10.7607282),2,Chùa Pháp Bửu,Hẻm 342 Đường Võ Văn Kiệt
763,7262469303,10.780082,106.698269,3,,,POINT (106.698269 10.780082),5,Cà Phê Bệt,Đường Lê Duẩn
764,7461707636,10.7731183,106.69589,3,,,POINT (106.69589 10.7731183),4,,Adora Art Hotel
765,7461707638,10.7735499,106.6953739,1,,,POINT (106.6953739 10.7735499),2,Quán Bar LAC Brewery,Hẻm 174-176 Lý Tự Trọng
766,7496448760,10.786727,106.7100817,1,,LUX-6,POINT (106.7100817 10.786727),2,,LUX-6
767,7496728525,10.7867796,106.7101451,3,crossing,,POINT (106.7101451 10.7867796),6,,Riverview 2
768,7499880753,10.7871284,106.7104852,1,,AQUA 1 & 2,POINT (106.7104852 10.7871284),2,,
769,7499880754,10.7871904,106.710457,3,,,POINT (106.710457 10.7871904),6,,
770,7499929047,10.7872267,106.7116845,1,,AQUA 3 & 4,POINT (106.7116845 10.7872267),2,,
771,7499929048,10.7873089,106.7116713,3,,,POINT (106.7116713 10.7873089),6,,
772,7499947747,10.7872538,106.7123598,3,,,POINT (106.7123598 10.7872538),5,Highlands Coffee,
773,7499947748,10.7872817,106.712251,3,,,POINT (106.712251 10.7872817),5,Highlands Coffee,
774,7500088744,10.7866341,106.710308,3,crossing,,POINT (106.710308 10.7866341),6,,Riverview 2
775,7500088745,10.7865173,106.7104276,3,crossing,,POINT (106.7104276 10.7865173),6,,Riverview 2
776,7514003738,10.7802362,106.6984217,3,,,POINT (106.6984217 10.7802362),4,Nhà thờ Đức Bà Sài Gòn,
777,7514003739,10.7802984,106.6985519,3,,,POINT (106.6985519 10.7802984),3,Nhà thờ Đức Bà Sài Gòn,
778,7514003740,10.7803145,106.6984399,3,,,POINT (106.6984399 10.7803145),4,Lotteria,
779,7514003754,10.780331,106.6984669,3,,,POINT (106.6984669 10.780331),3,Lotteria,Cửa Hàng Thời Trang An Phước
780,7794718945,10.7907642,106.695257,3,,,POINT (106.695257 10.7907642),6,ATM Sacombank,Hẻm 27 Đuờng Võ Thị Sáu
781,7902006422,10.7759769,106.7066497,3,,,POINT (106.7066497 10.7759769),3,,Đường Tôn Ðức Thắng
782,7940916996,10.792463,106.6943782,3,,,POINT (106.6943782 10.792463),6,,Viện Di Động
783,7940916998,10.7922067,106.6947299,1,,,POINT (106.6947299 10.7922067),2,Trường Mầm non Hoa Quỳnh,Hẻm 49 Trần Quang Khải
784,7940916999,10.7924348,106.6942307,3,,,POINT (106.6942307 10.7924348),6,Rạp Phim CGV Cinemas,Viện Di Động
785,7940917000,10.7920928,106.6942493,1,,,POINT (106.6942493 10.7920928),2,Trường Mầm non Hoa Quỳnh,
786,7940917001,10.792403,106.6940647,3,,,POINT (106.6940647 10.792403),6,Rạp Phim CGV Cinemas,Viện Di Động
787,7940917002,10.7920907,106.6940862,1,,,POINT (106.6940862 10.7920907),2,Rạp Phim CGV Cinemas,
788,8141066122,10.7836471,106.7046735,3,,,POINT (106.7046735 10.7836471),3,Đan viện Cát Minh Sài Gòn,Tổng Công Ty Điện Lực TP.HCM
789,8141066129,10.7837416,106.7047581,3,,,POINT (106.7047581 10.7837416),3,Đại chủng viện thánh Giuse,Đường Tôn Đức Thắng
790,8201471540,10.7930353,106.6982237,1,,,POINT (106.6982237 10.7930353),2,McDonald's,
791,8345090612,10.7705287,106.6910192,1,,,POINT (106.6910192 10.7705287),2,Trường Tiểu học Nguyễn Huệ,Hẻm 95 Lê Thị Riêng
792,8348459165,10.7549968,106.6866801,3,,,POINT (106.6866801 10.7549968),6,,Hẻm 612 Võ Văn Kiệt
793,8349908568,10.7615783,106.6909656,1,,,POINT (106.6909656 10.7615783),2,,
794,8349908571,10.7611371,106.690555,3,,,POINT (106.690555 10.7611371),6,,
795,8366793315,10.7842074,106.7058055,1,,,POINT (106.7058055 10.7842074),2,Nữ tu viện Dòng thánh Phaolô thành Chartres,Hẻm 5 Nguyễn Trung Ngạn
796,8751584189,10.7804644,106.7085388,3,,,POINT (106.7085388 10.7804644),2,,Cầu Ba Son
797,8817806062,10.7888816,106.7024676,1,,,POINT (106.7024676 10.7888816),2,,Hẻm 29 Nguyễn Bỉnh Khiêm
798,8819419107,10.7915194,106.6941527,1,,,POINT (106.6941527 10.7915194),2,Trường Mầm non Hoa Quỳnh,Hẻm 18Z Lý Văn Phức
799,8819419111,10.7909857,106.6940434,3,,,POINT (106.6940434 10.7909857),6,Cửa Hàng Xăng Dầu Comeco,Hẻm 18Z Lý Văn Phức
800,8819566548,10.7708747,106.6894119,3,,,POINT (106.6894119 10.7708747),5,Trường Mầm non Bến Thành,Trường Mầm non Bến Thành
801,8995419779,10.7864452,106.7014533,3,,,POINT (106.7014533 10.7864452),4,,Nguyễn Thị Minh Khai
802,9404173919,10.7703459,106.6940848,3,,,POINT (106.6940848 10.7703459),3,,Nguyễn Thị Nghĩa
803,9404173920,10.7703105,106.6939946,3,,,POINT (106.6939946 10.7703105),3,KFC,Nguyễn Thị Nghĩa
804,9404261849,10.7571024,106.6856602,1,,,POINT (106.6856602 10.7571024),2,,KFC - Trần Hưng Đạo
805,9404261850,10.7570611,106.6857098,3,,,POINT (106.6857098 10.7570611),4,,Trần Hưng Đạo
806,9404261865,10.7568905,106.6856834,3,,,POINT (106.6856834 10.7568905),4,,Trần Hưng Đạo
807,9404261868,10.7580987,106.6867475,3,,,POINT (106.6867475 10.7580987),4,Thánh Đường Jamiul Islamiyah,Trần Hưng Đạo
808,9404261869,10.7580574,106.6868034,1,,,POINT (106.6868034 10.7580574),2,Thánh Đường Jamiul Islamiyah,Thánh Đường Jamiul Islamiyah
809,9404261870,10.7580413,106.6865695,3,,,POINT (106.6865695 10.7580413),4,Sở Công An TP.HCM,Trần Hưng Đạo
810,9404261871,10.7580784,106.6865191,1,,,POINT (106.6865191 10.7580784),2,Sở Công An TP.HCM,Trần Hưng Đạo
811,9404261872,10.7598195,106.6883719,1,,,POINT (106.6883719 10.7598195),2,,Bưu Điện Việt Nam - Trần Hưng Đạo
812,9404261873,10.7598796,106.6883022,3,,,POINT (106.6883022 10.7598796),4,,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh
813,9404261874,10.7599418,106.6882338,3,,,POINT (106.6882338 10.7599418),4,,Trần Hưng Đạo
814,9404261876,10.7605195,106.6888631,3,,,POINT (106.6888631 10.7605195),4,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh
815,9404261877,10.7604641,106.6889321,1,,,POINT (106.6889321 10.7604641),2,Phòng Cảnh sát Phòng cháy Chữa cháy Thành phố Hồ Chí Minh,
816,9404261879,10.7622073,106.6903499,3,,,POINT (106.6903499 10.7622073),4,,Trần Hưng Đạo
817,9404261880,10.7621544,106.6904205,1,,,POINT (106.6904205 10.7621544),2,,Tạp Hoá Tiến Hưng
818,9404261881,10.7624992,106.6907218,1,,,POINT (106.6907218 10.7624992),2,Phòng Khám Nha Khoa 2000,
819,9404261882,10.7625521,106.6906585,3,,,POINT (106.6906585 10.7625521),4,,Trần Hưng Đạo
820,9404261883,10.7629875,106.6909138,4,,,POINT (106.6909138 10.7629875),6,Phòng Khám Nha Khoa 2000,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh
821,9404261884,10.7631409,106.6911807,3,,,POINT (106.6911807 10.7631409),4,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,Trần Hưng Đạo
822,9404261885,10.76309,106.6912424,1,,,POINT (106.6912424 10.76309),2,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,
823,9404261886,10.763452,106.6914538,3,,,POINT (106.6914538 10.763452),4,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,Trần Hưng Đạo
824,9404261887,10.7634023,106.691515,1,,,POINT (106.691515 10.7634023),2,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,ATM Agribank
825,9404261888,10.7638826,106.6919324,1,,,POINT (106.6919324 10.7638826),2,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,Toà Nhà MB Sunny
826,9404261889,10.763667,106.6917458,1,,,POINT (106.6917458 10.763667),2,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,ATM Agribank
827,9404261890,10.7638252,106.6915576,1,,,POINT (106.6915576 10.7638252),2,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,Cửa Hàng Di Động Viettel
828,9404261891,10.7637855,106.6916048,4,,,POINT (106.6916048 10.7637855),6,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh
829,9404261893,10.7640661,106.6918496,3,,,POINT (106.6918496 10.7640661),4,Ngân Hàng Quân Đội MBbank - Trần Hưng Đạo,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh
830,9404261894,10.7639313,106.6918672,3,,,POINT (106.6918672 10.7639313),4,Bệnh viện Răng Hàm Mặt Thành phố Hồ Chí Minh,Trần Hưng Đạo
831,9404261895,10.7641416,106.6920467,3,,,POINT (106.6920467 10.7641416),4,Ngân Hàng Quân Đội MBbank - Trần Hưng Đạo,Trần Hưng Đạo
832,9404261896,10.7640871,106.6921091,1,,,POINT (106.6921091 10.7640871),2,Ngân Hàng Quân Đội MBbank - Trần Hưng Đạo,Ngân Hàng Quân Đội MBbank - Trần Hưng Đạo
833,9404261897,10.7643204,106.6919888,1,,,POINT (106.6919888 10.7643204),2,Ngân Hàng Quân Đội MBbank - Trần Hưng Đạo,Cửa Hàng Di Động Viettel
834,9404261899,10.7651931,106.6929755,3,,,POINT (106.6929755 10.7651931),4,Tokyo Deli Tran Hung Dao,Trần Hưng Đạo
835,9404261900,10.7662626,106.6939165,3,,,POINT (106.6939165 10.7662626),4,Cà Phê Yamamoto Mattcha,Trần Hưng Đạo
836,9404261901,10.7662216,106.6939658,1,,,POINT (106.6939658 10.7662216),2,Cà Phê Yamamoto Mattcha,Hội thánh Tin lành - Chi hội Saigon
837,9404261902,10.7663313,106.6938383,3,,,POINT (106.6938383 10.7663313),4,Cà Phê Yamamoto Mattcha,Trần Hưng Đạo
838,9404261903,10.76637,106.6937887,1,,,POINT (106.6937887 10.76637),2,Cà Phê Yamamoto Mattcha,
839,9404261907,10.7672181,106.6947443,3,,,POINT (106.6947443 10.7672181),4,OCB - Phòng Giao Dịch Kinh Tế,Trần Hưng Đạo
840,9404261908,10.7671807,106.694796,1,,,POINT (106.694796 10.7671807),2,OCB - Phòng Giao Dịch Kinh Tế,Cà Phê Snob
841,9404261909,10.7675797,106.6950501,3,,,POINT (106.6950501 10.7675797),4,,Trần Hưng Đạo
842,9404261910,10.7675379,106.6951075,1,,,POINT (106.6951075 10.7675379),2,,Trần Hưng Đạo
843,9404261911,10.7683209,106.6956942,3,,,POINT (106.6956942 10.7683209),4,Trường Tiểu học Nguyễn Thái Học,Trường Tiểu học Nguyễn Thái Học
844,9404261912,10.7682755,106.6957498,1,,,POINT (106.6957498 10.7682755),2,Trường Tiểu học Nguyễn Thái Học,Trần Hưng Đạo
845,9404261913,10.7685449,106.6958927,3,,,POINT (106.6958927 10.7685449),4,Trường Tiểu học Nguyễn Thái Học,Trường Tiểu học Nguyễn Thái Học
846,9404261914,10.7684993,106.6959473,1,,,POINT (106.6959473 10.7684993),2,Trường Tiểu học Nguyễn Thái Học,Trần Hưng Đạo
847,9404261915,10.76893,106.696234,3,,,POINT (106.696234 10.76893),4,Trường THPT Ernst Thälmann,Siêu Thị Điện Máy Nguyễn Kim Quận 1
848,9404261916,10.7688849,106.6962877,1,,,POINT (106.6962877 10.7688849),2,Cửa Hàng Xăng Dầu Satra,Trần Hưng Đạo
849,9404297254,10.7709732,106.7045587,3,,,POINT (106.7045587 10.7709732),4,BIDV,Hàm Nghi
850,9404297255,10.7707457,106.7045554,4,,,POINT (106.7045554 10.7707457),6,Nhà Hàng Don Chicken,Hàm Nghi
851,9404297256,10.7708757,106.7045572,4,,,POINT (106.7045572 10.7708757),6,BIDV,Hàm Nghi
852,9457086585,10.7822366,106.7061161,3,,,POINT (106.7061161 10.7822366),3,Nhà Hàng Katsu,Đường Lê Thánh Tôn
853,9570106014,10.7922175,106.701155,3,,,POINT (106.701155 10.7922175),6,Nhà Hàng Đùi Cừu Thuận Tuấn,
854,9570106015,10.7920391,106.7013538,1,,,POINT (106.7013538 10.7920391),2,Nhà Hàng Đùi Cừu Thuận Tuấn,
855,9570297873,10.7918232,106.687961,3,,,POINT (106.687961 10.7918232),6,Đại học Kinh tế TP.HCM - cơ sở D,
856,9570297876,10.7919588,106.687987,3,,,POINT (106.687987 10.7919588),6,Đại học Kinh tế TP.HCM - cơ sở D,
857,9577366644,10.7907041,106.6956164,1,,,POINT (106.6956164 10.7907041),2,ATM Sacombank,
858,9577643870,10.7842773,106.7082135,4,,,POINT (106.7082135 10.7842773),6,Trường Mầm non Hoa Lư,
859,9582474882,10.7811845,106.7077438,3,,,POINT (106.7077438 10.7811845),3,,Đường Tôn Đức Thắng
860,9591636815,10.7709468,106.6991652,3,,,POINT (106.6991652 10.7709468),3,VPBank,Công trường Quách Thị Trang
861,9591639720,10.7804052,106.7085053,3,,,POINT (106.7085053 10.7804052),2,,Cầu Ba Son
